"";"network_db";"network_id";"reference";"citation";"doi"
"3858";"AI22";"AI22_18";"Goulart, M. F., and A. A. Azevedo. 2006. Floral biology and visitors of Esterhazya macrodonta (Cham.) Benth. in A. DC. (Scrophulariaceae) in Bahia, Northeastern Brazil. Pages 3541 in A. S. P. Serpa, C. F. Teixeira, D. E. L. Ramacciotti, F. da R. Peres, M. V. de N. Camargo, and S. C. B. Farias, editors. Biologia e ecologia da polinizacao: cursos de campo. EDUFBA, Salvador.";"Goulart_2006";NA
"3859";"AI22";"AI22_434";"Nadai, L., F. F. F. Mazziero, N. A. Galastr. 2014. Analise dos visitante florais em areas de restauracao no Municipio de Jau, SP. in LXV CONGRESSO NACIONAL DE BOTANICA, 2014, Salvador.";"Nadai_2014";NA
"3860";"AI22";"AI22_435";"Nadai, L., F. F. F. Mazziero, N. A. Galastr. 2014. Analise dos visitante florais em areas de restauracao no Municipio de Jau, SP. in LXV CONGRESSO NACIONAL DE BOTANICA, 2014, Salvador.";"Nadai_2014";NA
"3861";"AI22";"AI22_429";"Nadai, L., F. F. F. Mazziero, N. A. Galastr. 2014. Analise dos visitante florais em areas de restauracao no Municipio de Jau, SP. in LXV CONGRESSO NACIONAL DE BOTANICA, 2014, Salvador.";"Nadai_2014";NA
"3862";"AI22";"AI22_430";"Nadai, L., F. F. F. Mazziero, N. A. Galastr. 2014. Analise dos visitante florais em areas de restauracao no Municipio de Jau, SP. in LXV CONGRESSO NACIONAL DE BOTANICA, 2014, Salvador.";"Nadai_2014";NA
"3863";"AI22";"AI22_1129";NA;"AI22_1129";NA
"3864";"AI22";"AI22_1130";NA;"AI22_1130";NA
"3865";"AI22";"AI22_1128";NA;"AI22_1128";NA
"3866";"AI22";"AI22_1127";NA;"AI22_1127";NA
"3867";"AI22";"AI22_1139";NA;"AI22_1139";NA
"3868";"AI22";"AI22_1140";NA;"AI22_1140";NA
"3869";"AI22";"AI22_1136";NA;"AI22_1136";NA
"3870";"AI22";"AI22_1135";NA;"AI22_1135";NA
"3871";"AI22";"AI22_1161";NA;"AI22_1161";NA
"3872";"AI22";"AI22_1162";NA;"AI22_1162";NA
"3873";"AI22";"AI22_1165";NA;"AI22_1165";NA
"3874";"AI22";"AI22_1166";NA;"AI22_1166";NA
"3875";"AI22";"AI22_1137";NA;"AI22_1137";NA
"3876";"AI22";"AI22_1138";NA;"AI22_1138";NA
"3877";"AI22";"AI22_1125";NA;"AI22_1125";NA
"3878";"AI22";"AI22_1126";NA;"AI22_1126";NA
"3879";"AI22";"AI22_1133";NA;"AI22_1133";NA
"3880";"AI22";"AI22_1134";NA;"AI22_1134";NA
"3881";"AI22";"AI22_1171";NA;"AI22_1171";NA
"3882";"AI22";"AI22_1172";NA;"AI22_1172";NA
"3883";"AI22";"AI22_1132";NA;"AI22_1132";NA
"3884";"AI22";"AI22_1131";NA;"AI22_1131";NA
"3885";"AI22";"AI22_1121";NA;"AI22_1121";NA
"3886";"AI22";"AI22_1122";NA;"AI22_1122";NA
"3887";"AI22";"AI22_1120";NA;"AI22_1120";NA
"3888";"AI22";"AI22_1149";NA;"AI22_1149";NA
"3889";"AI22";"AI22_1148";NA;"AI22_1148";NA
"3890";"AI22";"AI22_1145";NA;"AI22_1145";NA
"3891";"AI22";"AI22_1147";NA;"AI22_1147";NA
"3892";"AI22";"AI22_1164";NA;"AI22_1164";NA
"3893";"AI22";"AI22_1163";NA;"AI22_1163";NA
"3894";"AI22";"AI22_1186";NA;"AI22_1186";NA
"3895";"AI22";"AI22_1179";NA;"AI22_1179";NA
"3896";"AI22";"AI22_1180";NA;"AI22_1180";NA
"3897";"AI22";"AI22_1185";NA;"AI22_1185";NA
"3898";"AI22";"AI22_1173";NA;"AI22_1173";NA
"3899";"AI22";"AI22_1174";NA;"AI22_1174";NA
"3900";"AI22";"AI22_1094";NA;"AI22_1094";NA
"3901";"AI22";"AI22_1095";NA;"AI22_1095";NA
"3902";"AI22";"AI22_1099";NA;"AI22_1099";NA
"3903";"AI22";"AI22_553";"UNPUBLISHED";"AI22_553";NA
"3904";"AI22";"AI22_517";"UNPUBLISHED";"AI22_517";NA
"3905";"AI22";"AI22_554";"UNPUBLISHED";"AI22_554";NA
"3906";"AI22";"AI22_514";"UNPUBLISHED";"AI22_514";NA
"3907";"AI22";"AI22_503";"UNPUBLISHED";"AI22_503";NA
"3908";"AI22";"AI22_539";"UNPUBLISHED";"AI22_539";NA
"3909";"AI22";"AI22_525";"UNPUBLISHED";"AI22_525";NA
"3910";"AI22";"AI22_516";"UNPUBLISHED";"AI22_516";NA
"3911";"AI22";"AI22_547";"UNPUBLISHED";"AI22_547";NA
"3912";"AI22";"AI22_551";"UNPUBLISHED";"AI22_551";NA
"3913";"AI22";"AI22_549";"UNPUBLISHED";"AI22_549";NA
"3914";"AI22";"AI22_562";"UNPUBLISHED";"AI22_562";NA
"3915";"AI22";"AI22_560";"UNPUBLISHED";"AI22_560";NA
"3916";"AI22";"AI22_508";"UNPUBLISHED";"AI22_508";NA
"3917";"AI22";"AI22_506";"UNPUBLISHED";"AI22_506";NA
"3918";"AI22";"AI22_545";"UNPUBLISHED";"AI22_545";NA
"3919";"AI22";"AI22_543";"UNPUBLISHED";"AI22_543";NA
"3920";"AI22";"AI22_528";"UNPUBLISHED";"AI22_528";NA
"3921";"AI22";"AI22_512";"UNPUBLISHED";"AI22_512";NA
"3922";"AI22";"AI22_532";"UNPUBLISHED";"AI22_532";NA
"3923";"AI22";"AI22_541";"UNPUBLISHED";"AI22_541";NA
"3924";"AI22";"AI22_510";"UNPUBLISHED";"AI22_510";NA
"3925";"AI22";"AI22_523";"UNPUBLISHED";"AI22_523";NA
"3926";"AI22";"AI22_465";"UNPUBLISHED";"AI22_465";NA
"3927";"AI22";"AI22_449";"UNPUBLISHED";"AI22_449";NA
"3928";"AI22";"AI22_446";"UNPUBLISHED";"AI22_446";NA
"3929";"AI22";"AI22_441";"UNPUBLISHED";"AI22_441";NA
"3930";"AI22";"AI22_559";"UNPUBLISHED";"AI22_559";NA
"3931";"AI22";"AI22_567";"UNPUBLISHED";"AI22_567";NA
"3932";"AI22";"AI22_557";"UNPUBLISHED";"AI22_557";NA
"3933";"AI22";"AI22_556";"UNPUBLISHED";"AI22_556";NA
"3934";"AI22";"AI22_526";"UNPUBLISHED";"AI22_526";NA
"3935";"AI22";"AI22_497";"UNPUBLISHED";"AI22_497";NA
"3936";"AI22";"AI22_502";"UNPUBLISHED";"AI22_502";NA
"3937";"AI22";"AI22_581";"UNPUBLISHED";"AI22_581";NA
"3938";"AI22";"AI22_505";"UNPUBLISHED";"AI22_505";NA
"3939";"AI22";"AI22_520";"UNPUBLISHED";"AI22_520";NA
"3940";"AI22";"AI22_535";"UNPUBLISHED";"AI22_535";NA
"3941";"AI22";"AI22_533";"UNPUBLISHED";"AI22_533";NA
"3942";"AI22";"AI22_468";"UNPUBLISHED";"AI22_468";NA
"3943";"AI22";"AI22_481";"UNPUBLISHED";"AI22_481";NA
"3944";"AI22";"AI22_555";"UNPUBLISHED";"AI22_555";NA
"3945";"AI22";"AI22_572";"UNPUBLISHED";"AI22_572";NA
"3946";"AI22";"AI22_574";"UNPUBLISHED";"AI22_574";NA
"3947";"AI22";"AI22_575";"UNPUBLISHED";"AI22_575";NA
"3948";"AI22";"AI22_573";"UNPUBLISHED";"AI22_573";NA
"3949";"AI22";"AI22_563";"UNPUBLISHED";"AI22_563";NA
"3950";"AI22";"AI22_566";"UNPUBLISHED";"AI22_566";NA
"3951";"AI22";"AI22_558";"UNPUBLISHED";"AI22_558";NA
"3952";"AI22";"AI22_536";"UNPUBLISHED";"AI22_536";NA
"3953";"AI22";"AI22_568";"UNPUBLISHED";"AI22_568";NA
"3954";"AI22";"AI22_470";"UNPUBLISHED";"AI22_470";NA
"3955";"AI22";"AI22_460";"UNPUBLISHED";"AI22_460";NA
"3956";"AI22";"AI22_467";"UNPUBLISHED";"AI22_467";NA
"3957";"AI22";"AI22_490";"UNPUBLISHED";"AI22_490";NA
"3958";"AI22";"AI22_494";"UNPUBLISHED";"AI22_494";NA
"3959";"AI22";"AI22_570";"UNPUBLISHED";"AI22_570";NA
"3960";"AI22";"AI22_565";"UNPUBLISHED";"AI22_565";NA
"3961";"AI22";"AI22_571";"UNPUBLISHED";"AI22_571";NA
"3962";"AI22";"AI22_530";"UNPUBLISHED";"AI22_530";NA
"3963";"AI22";"AI22_1056";NA;"AI22_1056";NA
"3964";"AI22";"AI22_1058";NA;"AI22_1058";NA
"3965";"AI22";"AI22_1053";NA;"AI22_1053";NA
"3966";"AI22";"AI22_1054";NA;"AI22_1054";NA
"3967";"AI22";"AI22_1348";NA;"AI22_1348";NA
"3968";"AI22";"AI22_1267";"Meireles, A. C., J. A. Queiroz, and Z. G. M. Quirino. 2015. Mecanismo explosivo de polinizacao em Periandra mediterranea (Vell.) Taub. (Fabaceae) na Reserva Biologica Guaribas, Paraiba, Brasil. Biotemas 28:71.";"Meireles_2015";NA
"3969";"AI22";"AI22_1265";"Meireles, A. C., J. A. Queiroz, and Z. G. M. Quirino. 2015. Mecanismo explosivo de polinizacao em Periandra mediterranea (Vell.) Taub. (Fabaceae) na Reserva Biologica Guaribas, Paraiba, Brasil. Biotemas 28:71.";"Meireles_2015";NA
"3970";"AI22";"AI22_1269";NA;"AI22_1269";NA
"3971";"AI22";"AI22_1268";NA;"AI22_1268";NA
"3972";"AI22";"AI22_1262";NA;"AI22_1262";NA
"3973";"AI22";"AI22_1273";"Sa, T. F. F. & Locatelli, E. 2012.Floral Biology and Pollination Ecology of Chrysobalanus icaco L. Chrysobalanaceae) in an Environmental Protection Area (EPA) within the Restinga of Barra do Rio Mamanguape Paraiba, Brazil. Brazilian Journal of Ecology";"Sa_2012";NA
"3974";"AI22";"AI22_1272";"Sa, T. F. F. & Locatelli, E. 2012.Floral Biology and Pollination Ecology of Chrysobalanus icaco L. Chrysobalanaceae) in an Environmental Protection Area (EPA) within the Restinga of Barra do Rio Mamanguape Paraiba, Brazil. Brazilian Journal of Ecology";"Sa_2012";NA
"3975";"AI22";"AI22_1271";NA;"AI22_1271";NA
"3976";"AI22";"AI22_1264";"Nobrega, S. R., M. E. M. Fortunato, and Z. G. M. Quirino. 2016. Biologia reprodutiva, visitantes florais e dispersao de Ocotea duckei Vattimo-Gil (Lauraceae) na reserva Biologica Guaribas, Paraiba, Brasil. Gaia Scientia 10:252261.";"Nobrega_2016";NA
"3977";"AI22";"AI22_1263";"Nobrega, S. R., M. E. M. Fortunato, and Z. G. M. Quirino. 2016. Biologia reprodutiva, visitantes florais e dispersao de Ocotea duckei Vattimo-Gil (Lauraceae) na reserva Biologica Guaribas, Paraiba, Brasil. Gaia Scientia 10:252261.";"Nobrega_2016";NA
"3978";"AI22";"AI22_1275";"Locatelli, E., I. C. Machado, P. Medeiros, E. Locatelli, I. C. Machado, and P. Medeiros. 1997. Floral Biology and Bat Pollination in Pilosocereus catingicola (Cactaceae) in Northeastern Brazil Floral Biology and Bat Pollination in Pilosocereus catingicola (Cactaceae) in Northeastern Brazil. Bradleya 15:2834.";"Locatelli_1997";NA
"3979";"AI22";"AI22_1274";"Locatelli, E., I. C. Machado, P. Medeiros, E. Locatelli, I. C. Machado, and P. Medeiros. 1997. Floral Biology and Bat Pollination in Pilosocereus catingicola (Cactaceae) in Northeastern Brazil Floral Biology and Bat Pollination in Pilosocereus catingicola (Cactaceae) in Northeastern Brazil. Bradleya 15:2834.";"Locatelli_1997";NA
"3980";"AI22";"AI22_915";NA;"AI22_915";NA
"3981";"AI22";"AI22_916";NA;"AI22_916";NA
"3982";"AI22";"AI22_923";NA;"AI22_923";NA
"3983";"AI22";"AI22_922";NA;"AI22_922";NA
"3984";"AI22";"AI22_924";NA;"AI22_924";NA
"3985";"AI22";"AI22_925";NA;"AI22_925";NA
"3986";"AI22";"AI22_921";NA;"AI22_921";NA
"3987";"AI22";"AI22_920";NA;"AI22_920";NA
"3988";"AI22";"AI22_930";NA;"AI22_930";NA
"3989";"AI22";"AI22_928";NA;"AI22_928";NA
"3990";"AI22";"AI22_905";"Guerra, T. J., G. Q. Romero, J. C. Costa, A. C. Lofego, and W. W. Benson. 2012. Phoretic dispersal on bumblebees by bromeliad flower mites (Mesostigmata , Melicharidae). Insectes Sociaux 58:1116.";"Guerra_2012";NA
"3991";"AI22";"AI22_903";"Guerra, T. J., G. Q. Romero, J. C. Costa, A. C. Lofego, and W. W. Benson. 2012. Phoretic dispersal on bumblebees by bromeliad flower mites (Mesostigmata , Melicharidae). Insectes Sociaux 58:1116.";"Guerra_2012";NA
"3992";"AI22";"AI22_26";"Silva, F. O., Viana, B. F. and Kleinert, A. M. P. 2002. Ecologia de Xylocopa (Neoxylocopa) cearensis (Hymenoptera, Anthophoridae) nas dunas litoraneas de Abaete, Salvador, Bahia. Iheringia. Serie Zoologia. 92: 47-57.";"Silva_2002";NA
"3993";"AI22";"AI22_12";"Silva, F. O. and Viana, B. F. 2002. Os visitantes florais de Eriope blanchetii (Benth) Harley (Lamiaceae) nas dunas costeiras de Abaete, Salvador, Bahia. Sitientibus Serie Ciencias Biologicas. 1/2 (2): 3-10.";"Silva_2002";NA
"3994";"AI22";"AI22_11";"Silva, F. O. and Viana, B. F. 2002. Os visitantes florais de Eriope blanchetii (Benth) Harley (Lamiaceae) nas dunas costeiras de Abaete, Salvador, Bahia. Sitientibus Serie Ciencias Biologicas. 1/2 (2): 3-10.";"Silva_2002";NA
"3995";"AI22";"AI22_956";"Romero, G. Q., Antiqueira, P. A., & Koricheva, J. (2011). A meta-analysis of predation risk effects on pollinator behaviour. PloS one, 6(6), e20689.";"Romero_2011";NA
"3996";"AI22";"AI22_369";"Romero, G. Q., Antiqueira, P. A., & Koricheva, J. (2011). A meta-analysis of predation risk effects on pollinator behaviour. PloS one, 6(6), e20689.";"Romero_2011";NA
"3997";"AI22";"AI22_824";NA;"AI22_824";NA
"3998";"AI22";"AI22_821";NA;"AI22_821";NA
"3999";"AI22";"AI22_1239";"Montalva, J., Vial, P. 2019. Abejas de Chile <http://abejasdechile.blogspot.com/>.";"Montalva_2019";NA
"4000";"AI22";"AI22_1261";"Montalva, J., Vial, P. 2019. Abejas de Chile <http://abejasdechile.blogspot.com/>.";"Montalva_2019";NA
"4001";"AI22";"AI22_1261";"Aizen, M. A., D. P. Vazquez, and C. Smith-Ramirez. 2002. Historia natural y conservacion de los mutualismos planta-animal del bosque templado de Sudamerica austral. Revista Chilena de Historia Natural 75:7997.";"Aizen_2002";NA
"4002";"AI22";"AI22_1261";"Smith-Ramirez, C., P. Martinez, N. Nunez, C. Gonzalez, and J. J. Armesto. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society 147:399416.";"Smith_2005";NA
"4003";"AI22";"AI22_1239";"Smith-Ramirez, C., P. Martinez, N. Nunez, C. Gonzalez, and J. J. Armesto. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society 147:399416.";"Smith_2005";NA
"4004";"D21";"1_USA";"Ollerton et al. (2009) Ann. Bot., 103, 1471â€“1480";"Ollerton_2009";NA
"4005";"D21";"2_USA";"AlarcÃ³n et al. (2008) Oikos,Â 117, 1796â€“1807";"AlarcÃ³n_2008";NA
"4006";"D21";"3_Cuba";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4007";"D21";"80_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4008";"D21";"4_Mexico";"MartÃ­nez-GarcÃ­a & Ortiz-Pulido (2014) Ornit Neotrop, 25, 273â€“289";"MartÃ­nez_2014";NA
"4009";"D21";"5_Mexico";"MartÃ­nez-GarcÃ­a & Ortiz-Pulido (2014) Ornit Neotrop, 25, 273â€“289";"MartÃ­nez_2014";NA
"4010";"D21";"6_Mexico";"MartÃ­nez-GarcÃ­a & Ortiz-Pulido (2014) Ornit Neotrop, 25, 273â€“289";"MartÃ­nez_2014";NA
"4011";"D21";"79_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4012";"D21";"7_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4013";"D21";"8_Mexico";"Arizmendi & Ornelas (1990) Biotropica, 22, 172â€“180";"Arizmendi_1990";NA
"4014";"D21";"9_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4015";"D21";"10_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4016";"D21";"11_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4017";"D21";"12_Mexico";"Own unpublished data";"D21_unpublished_data";NA
"4018";"D21";"93_British_Virgin_Islands";"Own unpublished data";"D21_unpublished_data";NA
"4019";"D21";"13_Jamaica";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4020";"D21";"14_Puerto_Rico";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4021";"D21";"15_Puerto_Rico";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4022";"D21";"90_Mexico";"Partida-Lara et al. (2012) Rev. Biol. Trop., 60, 1621-1630";"Partida_2012";NA
"4023";"D21";"89_Mexico";"Partida-Lara et al. (2018) J. Trop. Ecol., 34, 293â€“307";"Partida_2018";NA
"4024";"D21";"88_Mexico";"Partida-Lara et al. (2018) J. Trop. Ecol., 34, 293â€“307";"Partida_2018";NA
"4025";"D21";"87_Mexico";"Partida-Lara et al. (2018) J. Trop. Ecol., 34, 293â€“307";"Partida_2018";NA
"4026";"D21";"16_Dominica";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4027";"D21";"17_Dominica";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4028";"D21";"18_Grenada";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4029";"D21";"19_Grenada";"Dalsgaard et al. (2018) Proc. R. Soc. B., 285, 20172754";"Dalsgaard_2018";NA
"4030";"D21";"20_Trinidad_&_Tobago";"Snow & Snow (1972) J. Anim. Ecol., 41, 471â€“485";"Snow_1972";NA
"4031";"D21";"21_Costa_Rica";"Maglianesi et al. (2014) Ecology 95, 3325â€“3334";"Maglianesi_2014";NA
"4032";"D21";"22_Costa_Rica";"Maglianesi et al. (2014) Ecology 95, 3325â€“3334";"Maglianesi_2014";NA
"4033";"D21";"23_Costa_Rica";"Maglianesi et al. (2014) Ecology 95, 3325â€“3334";"Maglianesi_2014";NA
"4034";"D21";"24_Costa_Rica";"Wolf et al. (1976) J. Anim. Ecol., 45, 349â€“379";"Wolf_1976";NA
"4035";"D21";"25_Costa_Rica";"Wolf et al. (1976) J. Anim. Ecol., 45, 349â€“379";"Wolf_1976";NA
"4036";"D21";"26_Colombia";"Snow & Snow (1980) Bull. Br. Mus. Nat. Hist. (Zool.), 38, 105â€“139";"Snow_1980";NA
"4037";"D21";"27_Colombia";"Snow & Snow (1980) Bull. Br. Mus. Nat. Hist. (Zool.), 38, 105â€“139";"Snow_1980";NA
"4038";"D21";"83_Colombia";"Own unpublished data";"D21_unpublished_data";NA
"4039";"D21";"84_Colombia";"Own unpublished data";"D21_unpublished_data";NA
"4040";"D21";"28_Colombia";"Own unpublished data";"D21_unpublished_data";NA
"4041";"D21";"29_Colombia";"Snow & Snow (1980) Bull. Br. Mus. Nat. Hist. (Zool.), 38, 105â€“139";"Snow_1980";NA
"4042";"D21";"30_Colombia";"Own unpublished data";"D21_unpublished_data";NA
"4043";"D21";"31_Colombia";"RamÃ­rezâ€Burbano et al. (2017) Biotropica, 49, 555-564";"RamÃ­rez_2017";NA
"4044";"D21";"32_Colombia";"RamÃ­rezâ€Burbano et al. (2017) Biotropica, 49, 555-564";"RamÃ­rez_2017";NA
"4045";"D21";"33_Colombia";"Gutierres Aquiles EZ, Rojas-Nossa SV (2001) DinÃ¡mica anual de la interacciÃ³n de colibrÃ­-flor en ecosistemas altoandinos del volcÃ¡n Galeras, sur de Colombia: TÃ­tulo de biologÃ­a, Universidad Nacional de Colombia.";"Gutierres_2001";NA
"4046";"D21";"81_Ecuador";"Graham & Weinstein (2018) Ecol. Lett., 21, 1299â€“1310";"Graham_2018";NA
"4047";"D21";"82_Ecuador";"Graham & Weinstein (2018) Ecol. Lett., 21, 1299â€“1310";"Graham_2018";NA
"4048";"D21";"34_Colombia";"Lasprilla & Sazima M (2004) Ornit. Neotrop., 15, 183-190";"Lasprilla_2004";NA
"4049";"D21";"35_Ecuador";"Walther & Brieschke (2001) Internal. J. Ornithol., 4, 115â€“135";"Walther_2001";NA
"4050";"D21";"36_Ecuador";"Tinoco et al. (2017) Oikos, 126, 52â€“60.";"Tinoco_2017";NA
"4051";"D21";"37_Ecuador";"Tinoco et al. (2017) Oikos, 126, 52â€“60.";"Tinoco_2017";NA
"4052";"D21";"38_Ecuador";"Tinoco et al. (2017) Oikos, 126, 52â€“60.";"Tinoco_2017";NA
"4053";"D21";"39_Colombia";"Cotton (1998) Ibis 140, 639â€“646.";"Cotton_1998";NA
"4054";"D21";"77_Ecuador";"Sonne et al. (2019) Biotropica 51, 205â€“218";"Sonne_2019";NA
"4055";"D21";"76_Ecuador";"Sonne et al. (2019) Biotropica 51, 205â€“218";"Sonne_2019";NA
"4056";"D21";"75_Ecuador";"Sonne et al. (2019) Biotropica 51, 205â€“218";"Sonne_2019";NA
"4057";"D21";"40_Brazil";"Las Casas et al. (2012) Braz. J. Biol., 72, 51â€“58.";"Las_2012";NA
"4058";"D21";"78_Peru";"Gonzalez & Loiselle (2016) PeerJ, 4, e2789.";"Gonzalez_2016";NA
"4059";"D21";"41_Brazil";"Own unpublished data";"D21_unpublished_data";NA
"4060";"D21";"42_Peru";"Watts et al. (2016). Ann. Bot. 118, 415-429.";"Watts_2016";NA
"4061";"D21";"43_Brazil";"Machado et al. (2007) Rev. Bras. Ornitol., 15, 215â€“227";"Machado_2007";NA
"4062";"D21";"44_Brazil";"Machado (2009) Zoologia, 26, 55â€“65";"Machado_2009";NA
"4063";"D21";"45_Brazil";"Machado (2014) Biosci. J., 30, 1578â€“1587.";"Machado_2014";NA
"4064";"D21";"46_Peru";"Watts et al. (2016). Ann. Bot. 118, 415-429.";"Watts_2016";NA
"4065";"D21";"47_Brazil";"Own unpublished data";"D21_unpublished_data";NA
"4066";"D21";"48_Bolivia";"Abrahamczyk & Kessler (2010) J. Ornithol., 151, 615â€“625.";"Abrahamczyk_2010";NA
"4067";"D21";"49_Bolivia";"Abrahamczyk & Kessler (2010) J. Ornithol., 151, 615â€“625.";"Abrahamczyk_2010";NA
"4068";"D21";"50_Brazil";"Machado & Oliveira (2015) RodriguÃ©sia, 66, 1-19.";"Machado_2015";NA
"4069";"D21";"85_Brazil";"Own unpublished data";"D21_unpublished_data";NA
