web;insectorder;insectfamily;insectgenus;insectspecies;plantfamily;plantgenus;plantspecies
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Salicaceae;Salix;viminalis
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Rosaceae;Sanguisorba;minor
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Rosaceae;Sanguisorba;officinalis
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Boraginaceae;Symphytum;officinale
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Fabaceae;Trifolium;arvense
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Fabaceae;Trifolium;pratense
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Fabaceae;Trifolium;repens
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Ericaceae;Vaccinium;uliginosum
pearson&altermatt2013;lepidoptera;Lasiocampidae;Macrothylacia;rubi;Fabaceae;Vicia;cracca
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Abies;alba
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Picea;abies
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Pinus;mugo
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Pinus;strobus
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Pinus;sylvestris
pearson&altermatt2013;lepidoptera;Lasiocampidae;Dendrolimus;pini;Pinaceae;Pseudotsuga;menziesii
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Arrhenatherum;elatius
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Calamagrostis;epigejos
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Cyperaceae;Carex;acutiformis
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Cyperaceae;Carex;flacca
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Dactylis;glomerata
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Elymus;repens
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Molinia;arundinacea
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Phalaris;arundinacea
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Phleum;pratense
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Phragmites;australis
pearson&altermatt2013;lepidoptera;Lasiocampidae;Euthrix;potatoria;Poaceae;Poa;trivialis
pearson&altermatt2013;lepidoptera;Lasiocampidae;Cosmotriche;lobulina;Pinaceae;Abies;alba
pearson&altermatt2013;lepidoptera;Lasiocampidae;Cosmotriche;lobulina;Pinaceae;Picea;abies
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;ilicifolia;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;ilicifolia;Ericaceae;Vaccinium;myrtillus
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;ilicifolia;Ericaceae;Vaccinium;uliginosum
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Betulaceae;Betula;pendula
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Fagaceae;Fagus;sylvatica
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Oleaceae;Fraxinus;excelsior
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Elaeagnaceae;Hippophae;rhamnoides
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Salicaceae;Populus;nigra
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Fagaceae;Quercus;pubescens
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Fagaceae;Quercus;robur
pearson&altermatt2013;lepidoptera;Lasiocampidae;Phyllodesma;tremulifolia;Rosaceae;Sorbus;aucuparia
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Rosaceae;Crataegus;monogyna
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Rhamnaceae;Frangula;alnus
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Rosaceae;Malus;domestica
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Salicaceae;Populus;nigra
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Rosaceae;Prunus;persica
pearson&altermatt2013;lepidoptera;Lasiocampidae;Gastropacha;populifolia;Rosaceae;Prunus;spinosa
pearson&altermatt2013;lepidoptera;Lasiocampidae;Odonestis;pruni;Fagaceae;Fagus;sylvatica
pearson&altermatt2013;lepidoptera;Lasiocampidae;Odonestis;pruni;Rosaceae;Prunus;avium
pearson&altermatt2013;lepidoptera;Lasiocampidae;Odonestis;pruni;Rosaceae;Prunus;domestica
pearson&altermatt2013;lepidoptera;Lasiocampidae;Odonestis;pruni;Rosaceae;Prunus;spinosa
pearson&altermatt2013;lepidoptera;Lasiocampidae;Odonestis;pruni;Fagaceae;Quercus;robur
pearson&altermatt2013;lepidoptera;Endromidae;Endromis;versicolora;Betulaceae;Alnus;glutinosa
pearson&altermatt2013;lepidoptera;Endromidae;Endromis;versicolora;Betulaceae;Betula;pendula
pearson&altermatt2013;lepidoptera;Endromidae;Endromis;versicolora;Betulaceae;Betula;pubescens
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Aceraceae;Acer;pseudoplatanus
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Betulaceae;Alnus;incana
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Betulaceae;Betula;pendula
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Fagaceae;Castanea;sativa
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Cornaceae;Cornus;sanguinea
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Rosaceae;Crataegus;monogyna
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Fagaceae;Fagus;sylvatica
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Rosaceae;Malus;domestica
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Rosaceae;Prunus;avium
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Fagaceae;Quercus;robur
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Tiliaceae;Tilia;cordata
pearson&altermatt2013;lepidoptera;Saturniidae;Aglia;tau;Tiliaceae;Tilia;platyphyllos
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Ericaceae;Calluna;vulgaris
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Betulaceae;Corylus;avellana
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Cotoneaster;dammeri
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Crataegus;monogyna
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Fabaceae;Cytisus;scoparius
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Filipendula;ulmaria
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Fragaria;ananassa
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rhamnaceae;Frangula;alnus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Geraniaceae;Geranium;sanguineum
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Cistaceae;Helianthemum;nummularium
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Fabaceae;Lotus;corniculatus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Malus;domestica
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Fabaceae;Onobrychis;viciifolia
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Fabaceae;Ononis;spinosa
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Ericaceae;Oxycoccus;palustris
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Apiaceae;Peucedanum;oreoselinum
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Polygonaceae;Polygonum;bistorta
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Potentilla;argentea
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Potentilla;fruticosa
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Potentilla;palustris
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Prunus;padus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Prunus;spinosa
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Fagaceae;Quercus;robur
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Rosa;canina
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Rubus;caesius
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Rubus;fruticosus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Rubus;idaeus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Salicaceae;Salix;aurita
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Salicaceae;Salix;cinerea
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Lamiaceae;Salvia;pratensis
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Sanguisorba;minor
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Sanguisorba;officinalis
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Rosaceae;Sorbus;aucuparia
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Ericaceae;Vaccinium;myrtillus
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Ericaceae;Vaccinium;uliginosum
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Ericaceae;Vaccinium;vitis
pearson&altermatt2013;lepidoptera;Saturniidae;Saturnia;pavonia;Caprifoliaceae;Viburnum;lantana
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Asteraceae;Achillea;millefolium
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Asteraceae;Cichorium;intybus
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Asteraceae;Hieracium;pilosella
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Dipsacaceae;Knautia;arvensis
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Asteraceae;Taraxacum;officinale
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Fabaceae;Trifolium;montanum
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;dumi;Fabaceae;Trifolium;pratense
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;taraxaci;Asteraceae;Arnica;montana
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;taraxaci;Asteraceae;Hieracium;pilosella
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;taraxaci;Asteraceae;Leontodon;hispidus
pearson&altermatt2013;lepidoptera;Lemoniidae;Lemonia;taraxaci;Asteraceae;Taraxacum;officinale
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Aceraceae;Acer;platanoides
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Hippocastanaceae;Aesculus;hippocastanum
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Betulaceae;Alnus;glutinosa
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Betulaceae;Betula;pendula
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Juglandaceae;Juglans;regia
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Rosaceae;Prunus;avium
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Rosaceae;Pyrus;communis
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Fagaceae;Quercus;petraea
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Rosaceae;Sorbus;aucuparia
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Tiliaceae;Tilia;cordata
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Tiliaceae;Tilia;platyphyllos
pearson&altermatt2013;lepidoptera;Sphingidae;Mimas;tiliae;Ulmaceae;Ulmus;minor
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Betulaceae;Betula;pendula
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Rosaceae;Malus;domestica
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Rosaceae;Malus;sylvestris
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Populus;alba
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Populus;nigra
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Populus;tremula
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Rosaceae;Prunus;cerasus
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Rosaceae;Prunus;laurocerasus
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Rosaceae;Pyrus;communis
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;alba
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;aurita
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;babylonica
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;cinerea
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;elaeagnos
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;fragilis
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;triandra
pearson&altermatt2013;lepidoptera;Sphingidae;Smerinthus;ocellata;Salicaceae;Salix;viminalis
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Populus;alba
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Populus;nigra
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Populus;tremula
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Populus;canadensis
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;alba
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;babylonica
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;caprea
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;fragilis
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;purpurea
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;sachalinensis
pearson&altermatt2013;lepidoptera;Sphingidae;Laothoe;populi;Salicaceae;Salix;viminalis
pearson&altermatt2013;lepidoptera;Sphingidae;Agrius;convolvuli;Convolvulaceae;Calystegia;sepium
pearson&altermatt2013;lepidoptera;Sphingidae;Agrius;convolvuli;Convolvulaceae;Convolvulus;arvensis
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Buddlejaceae;Buddleja;davidii
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Solanaceae;Datura;stramonium
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Celastraceae;Euonymus;europaea
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Oleaceae;Ligustrum;ovalifolium
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Oleaceae;Ligustrum;vulgare
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Solanaceae;Nicotiana;tabacum
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Solanaceae;Nicotiana;sanderae
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Saxifragaceae;Philadelphus;coronarius
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Solanaceae;Solanum;rantonetti
pearson&altermatt2013;lepidoptera;Sphingidae;Acherontia;atropos;Solanaceae;Solanum;tuberosum
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Celastraceae;Euonymus;europaea
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Oleaceae;Forsythia;spec
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Oleaceae;Fraxinus;excelsior
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Oleaceae;Ligustrum;vulgare
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Caprifoliaceae;Lonicera;xylosteum
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Caprifoliaceae;Sambucus;nigra
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Rosaceae;Spiraea;billardii
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Caprifoliaceae;Symphoricarpos;albus
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Oleaceae;Syringa;vulgaris
pearson&altermatt2013;lepidoptera;Sphingidae;Sphinx;ligustri;Caprifoliaceae;Viburnum;opulus
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Abies;alba
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Abies;nordmanniana
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Cedrus;atlantica
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Larix;decidua
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Picea;abies
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;mugo
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;nigra
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;parvifolia
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;strobus
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;sylvestris
pearson&altermatt2013;lepidoptera;Sphingidae;Hyloicus;pinastri;Pinaceae;Pinus;wallichiana
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;tityus;Rubiaceae;Galium;verum
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;tityus;Dipsacaceae;Knautia;arvensis
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;tityus;Dipsacaceae;Scabiosa;columbaria
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;tityus;Dipsacaceae;Succisa;pratensis
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;fuciformis;Caprifoliaceae;Lonicera;alpigena
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;fuciformis;Caprifoliaceae;Lonicera;xylosteum
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;fuciformis;Caprifoliaceae;Symphoricarpos;albus
pearson&altermatt2013;lepidoptera;Sphingidae;Hemaris;fuciformis;Caprifoliaceae;Symphoricarpos;chenaultii
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Asperula;cynanchica
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Galium;album
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Galium;aparine
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Galium;mollugo
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Galium;sylvaticum
pearson&altermatt2013;lepidoptera;Sphingidae;Macroglossum;stellatarum;Rubiaceae;Galium;verum
pearson&altermatt2013;lepidoptera;Sphingidae;Daphnis;nerii;Oleaceae;Ligustrum;vulgare
pearson&altermatt2013;lepidoptera;Sphingidae;Daphnis;nerii;Apocynaceae;Nerium;oleander
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Epilobium;angustifolium
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Epilobium;dodonaei
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Epilobium;hirsutum
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Epilobium;parviflorum
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Epilobium;tetragonum
pearson&altermatt2013;lepidoptera;Sphingidae;Proserpinus;proserpina;Onagraceae;Oenothera;biennis
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;euphorbiae;Euphorbiaceae;Euphorbia;cyparissias
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;euphorbiae;Euphorbiaceae;Euphorbia;seguieriana
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;euphorbiae;Euphorbiaceae;Mercurialis;perennis
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;euphorbiae;Polygonaceae;Polygonum;aviculare
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Onagraceae;Epilobium;angustifolium
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Onagraceae;Epilobium;palustre
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Euphorbiaceae;Euphorbia;cyparissias
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Rubiaceae;Galium;mollugo
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Rubiaceae;Galium;verum
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;galii;Onagraceae;Oenothera;biennis
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;vespertilio;Onagraceae;Epilobium;dodonaei
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Onagraceae;Epilobium;angustifolium
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Onagraceae;Epilobium;hirsutum
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Onagraceae;Fuchsia;Hybriden
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Rubiaceae;Galium;mollugo
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Polygonaceae;Rumex;acetosella
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Asteraceae;Taraxacum;officinale
pearson&altermatt2013;lepidoptera;Sphingidae;Hyles;livornica;Vitaceae;Vitis;vinifera
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Circaea;lutetiana
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Epilobium;angustifolium
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Epilobium;hirsutum
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Epilobium;palustre
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Epilobium;parviflorum
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Epilobium;roseum
pearson&altermatt2013;lepidoptera;Sphingidae;Deilephila;elpenor;Onagraceae;Fuchsia;Hybriden
