"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"gateway_012";"AEW03";"Digel et al. (2014)";"gateway";2008;48,41;9,36;"food web";"Invertebrates";"Invertebrates";122;"unipartite";"Terrestrial Belowground";6,95041666418311;10,6872626995352;3,749834216594;62,6278342386879;6,95183330535885;8,09366647720338;31,8036852455141;661,371631469726;20,8489998245238;-4,59999990463257;25,4490002059936;13,4729999256133;-0,0518333744258079;15,1078331089019;-1,07666671276095;918,030000000007;112,300000000001;58,0000000000001;22,342729358673;302,600000000001;181,090000000001;299,230000000002;187,300000000001;13,4538059678396;13,2720656035063;0,364064696789288
"gateway_013";"AEW04";"Digel et al. (2014)";"gateway";2008;48,4;9,24;"food web";"Invertebrates";"Invertebrates";125;"unipartite";"Terrestrial Belowground";6,68208332185935;10,3305448551399;3,55340202132798;66,8844020132229;6,68124992847433;7,9066664934158;31,607803440094;650,228033447264;20,3500003814696;-4,66499991416931;25,0150007247924;13,0633334636687;-0,219166668504559;14,7191668033599;-1,14666664600379;982,700000000017;117,500000000001;64,350000000002;20,5488059043879;318,850000000004;199,200000000006;313,000000000004;206,350000000005;19,0654827480701;15,4486500645514;0,366439899414773
"gateway_014";"AEW05";"Digel et al. (2014)";"gateway";2008;48,42;9,41;"food web";"Invertebrates";"Invertebrates";126;"unipartite";"Terrestrial Belowground";6,63558330227926;10,2513525343781;3,53056684881336;67,5418335123655;6,63220836639399;7,84091667652127;31,2546253967285;658,602294921875;20,297000427246;-4,7900001525879;25,0870001983642;13,1018334007263;-0,360500068962618;14,7618335342407;-1,32100003957752;992,710000000012;119,000000000001;64,3000000000008;20,4636883163451;320,360000000003;203,430000000003;317,990000000003;209,430000000003;16,4708149663713;11,2645559673865;0,356559567053929
"gateway_015";"AEW06";"Digel et al. (2014)";"gateway";2008;48,39;9,45;"food web";"Invertebrates";"Invertebrates";120;"unipartite";"Terrestrial Belowground";6,59541665116925;10,2427243432935;3,47558149526174;67,4209148326518;6,59916665554025;7,89499988555894;31,2729845046995;660,222640991206;20,2749998092648;-4,97000002861033;25,2449999809263;13,0766663551328;-0,410833348333998;14,7408333778379;-1,39000000953688;991,000000000053;118,800000000006;63,6000000000046;21,1113111495964;321,350000000015;201,650000000014;321,050000000015;207,150000000013;16,030094161655;20,5669192127726;0,360234259403449
"gateway_016";"AEW07";"Digel et al. (2014)";"gateway";2008;48,4;9,26;"food web";"Invertebrates";"Invertebrates";129;"unipartite";"Terrestrial Belowground";6,79500000253324;10,5015384158837;3,62153845471177;65,0012051248743;6,79708313941959;8,02666645050058;31,7820757865908;653,938201904298;20,5899996757509;-4,66499984264371;25,2550000190736;13,2350001335145;-0,1299999557435;14,8874997138978;-1,08333331048485;954,099999999986;115,449999999999;61,5999999999988;21,3847595214847;311,999999999996;190,299999999997;306,499999999997;197,449999999996;30,0700829386137;25,1138508183613;0,3626991293416
"gateway_017";"AEW08";"Digel et al. (2014)";"gateway";2008;48,38;9,38;"food web";"Invertebrates";"Invertebrates";136;"unipartite";"Terrestrial Belowground";6,73024999981131;10,4476347092521;3,54992033569755;64,4018536696499;6,7337501621247;8,0473333835602;31,6935502433776;661,458385620119;20,5910003471375;-4,80000019073486;25,3910013198853;13,2589997768403;-0,284666701257177;14,8804999256135;-1,28466674208637;945,299999999987;115,989999999999;60,1899999999991;22,3011054611209;311,369999999997;188,289999999996;308,369999999997;195,369999999997;8,68426406441934;11,0702303505273;0,36512197190348
"gateway_018";"AEW09";"Digel et al. (2014)";"gateway";2008;48,37;9,42;"food web";"Invertebrates";"Invertebrates";134;"unipartite";"Terrestrial Belowground";6,98466668066892;10,7452819860422;3,75592489987761;61,9990582377717;6,98154167175306;8,15424955368043;31,7409716987608;665,629531250003;20,970999889374;-4,71899988174431;25,6900005340578;13,5534999465944;-0,0659999896212429;15,1670000362398;-1,12650002121918;908,499999999986;112,199999999999;57,0999999999985;23,5311397171028;303,399999999998;177,389999999996;299,599999999998;183,399999999994;12,9974588471882;15,2875571356966;0,376315001289687
"gateway_019";"AEW11";"Digel et al. (2014)";"gateway";2008;48,49;9,32;"food web";"Invertebrates";"Invertebrates";120;"unipartite";"Terrestrial Belowground";6,95591671247638;10,4804550748751;3,91924081665141;66,2657075069357;6,94679169654829;7,65474983692157;30,8381443786618;651,001904296874;20,4679997634885;-4,35400012493143;24,8219993972777;13,3368330383299;0,065666660386903;15,0069999694822;-0,870833342075489;972,630000000032;116,020000000003;63,960000000003;19,6963539123525;312,750000000007;199,41000000001;305,490000000007;206,41000000001;16,1037868547443;12,2637717506255;0,370777619401169
"gateway_021";"AEW18";"Digel et al. (2014)";"gateway";2008;48,37;9,23;"food web";"Invertebrates";"Invertebrates";111;"unipartite";"Terrestrial Belowground";6,60599994351479;10,4054615129341;3,34231867752131;66,2409186755959;6,60191673755658;8,24033358573925;32,428079490662;655,509495239261;20,5210000610353;-4,89000010490408;25,4109998130799;13,0369998168947;-0,369833350479484;14,688332834244;-1,31133328557009;973,259999999968;117,689999999998;63,6899999999973;21,0561261177072;317,179999999993;195,079999999992;311,099999999993;203,87999999999;14,4521677680922;12,1007381729399;0,373335993951513
"gateway_022";"AEW25";"Digel et al. (2014)";"gateway";2008;48,48;9,42;"food web";"Invertebrates";"Invertebrates";123;"unipartite";"Terrestrial Belowground";7,14741654809516;10,7415706716558;4,08228480961467;64,1934181352959;7,15650016784622;7,76916695117919;31,0061886024468;655,908206176753;20,803000621795;-4,25300014495877;25,0560000419613;13,605999822616;0,225499973445688;15,2633333492274;-0,753666663468235;940,930000000073;111,980000000007;60,9700000000069;20,8070852088912;306,490000000018;189,520000000022;300,010000000021;196,620000000022;18,3730989639975;18,3730989639975;0,36039770661824
"gateway_023";"AEW27";"Digel et al. (2014)";"gateway";2008;48,4;9,47;"food web";"Invertebrates";"Invertebrates";120;"unipartite";"Terrestrial Belowground";6,73916667153432;10,4007051142744;3,60249083792655;65,7794908415831;6,74020812511437;7,93124995231626;31,2192052841186;662,800152587891;20,4649998664855;-4,94000005722052;25,4049996376037;14,0008331775673;-0,294166679680417;14,898333120346;-1,30250000953681;965,950000000012;116,350000000001;61,9000000000011;21,4326555252072;314,100000000003;196,100000000003;314,000000000003;201,600000000004;24,5872563938171;32,8897907570637;0,315059576704401
"gateway_024";"AEW30";"Digel et al. (2014)";"gateway";2008;48,37;9,37;"food web";"Invertebrates";"Invertebrates";114;"unipartite";"Terrestrial Belowground";6,78825004781283;10,564403859075;3,56961814552159;63,640151470161;6,79879177093502;8,16058297157289;31,9785074806212;663,528492431641;20,6990007591247;-4,82000017166151;25,5190000724794;13,3411670780181;-0,24083337783819;14,9625005531311;-1,27083343267444;933,680000000006;115,200000000001;59,0200000000003;22,9422731208802;310,240000000002;184,060000000001;306,330000000002;190,240000000002;14,7035390711483;10,7035390711483;0,352548338576823
"gateway_025";"AEW49";"Digel et al. (2014)";"gateway";2008;48,45;9,48;"food web";"Invertebrates";"Invertebrates";154;"unipartite";"Terrestrial Belowground";6,83208340493329;10,4566987526626;3,7295558798948;66,3912225358344;6,83458342552174;7,84833316802975;31,0946909904479;659,518057250976;20,4799999237059;-4,76000001430517;25,2399998664855;13,3050002574919;-0,174999994412174;14,9649997234343;-1,15583331584939;974,850000000025;116,800000000002;62,7500000000019;20,727861309051;316,400000000006;198,350000000006;311,400000000006;203,900000000007;14,9442467658633;9,9071676440666;0,356817173025001
"gateway_026";"HEW01";"Digel et al. (2014)";"gateway";2008;51,19;10,32;"food web";"Invertebrates";"Invertebrates";134;"unipartite";"Terrestrial Belowground";7,42099998757246;10,8447690609212;4,50262642061159;63,1965596979393;7,43049999237065;7,3991663455963;30,5624352645874;637,924703979491;20,7729996490479;-3,4370000600814;24,2099994087218;0,968166657090227;2,92416665077218;15,3814996433258;-0,239666665792397;925,179999999984;92,5699999999982;58,6699999999989;12,3120590305329;255,079999999995;203,219999999996;245,609999999996;236,079999999995;19,3232695716859;12,5556845292236;0,324090608043834
"gateway_027";"HEW02";"Digel et al. (2014)";"gateway";2008;51,21;10,37;"food web";"Invertebrates";"Invertebrates";126;"unipartite";"Terrestrial Belowground";7,83916670040535;11,4477819871568;4,75392489055286;55,5287249052083;7,84374993324277;7,80949995040891;31,6684506607055;639,279175415039;21,523000087738;-3,13699995756151;24,6600006103515;15,8059997177124;3,35766671419142;15,8059997177124;0,155833338871565;808,89000000001;82,4700000000009;52,1300000000008;13,4568586826324;227,380000000002;172,400000000002;227,380000000002;198,110000000003;19,6819805937183;16,2652894422955;0,355937290133957
"gateway_028";"HEW03";"Digel et al. (2014)";"gateway";2008;51,27;10,31;"food web";"Invertebrates";"Invertebrates";123;"unipartite";"Terrestrial Belowground";7,64849996879697;11,2822692746956;4,53248350179293;59,9982168496858;7,64770833969116;7,87475008487701;31,4989996910095;640,860587768555;21,5440001678467;-3,45600002527237;25;6,00166675210168;3,12583345174789;15,6298334503174;-0,0625000080093781;876,510000000001;86,8900000000001;56,7300000000003;12,3289778614044;239,08;190,01;238,45;219,73;21,7589380650026;17,5050458696514;0,359921292006861
"gateway_029";"HEW04";"Digel et al. (2014)";"gateway";2008;51,37;10,53;"food web";"Invertebrates";"Invertebrates";116;"unipartite";"Terrestrial Belowground";7,17225003721807;10,6094039095383;4,24968959034331;66,7127562358079;7,1860002279281;7,41966675281518;30,5460654449461;640,298375854492;20,6710006523131;-3,61899993181233;24,2900011062621;0,755499994754744;2,56750012874595;15,1823331451415;-0,450666647255481;978,660000000018;101,370000000003;62,0900000000006;13,4949857425692;278,840000000007;217,670000000005;255,470000000003;255,940000000007;6,43230591299317;6,51780494355857;0,318742858514337
"gateway_030";"HEW05";"Digel et al. (2014)";"gateway";2008;51,26;10,24;"food web";"Invertebrates";"Invertebrates";168;"unipartite";"Terrestrial Belowground";7,67691666925335;11,1864551120267;4,67874082840066;59,5088075073108;7,68275001525887;7,59233324050904;31,0743776702881;637,516182250977;21,1530000114442;-3,27899997234337;24,4319995689392;7,80133334397858;3,21100008726128;15,6024998092652;-0,0183333260006485;869,089999999982;85,7299999999996;56,4699999999993;12,4145372676852;238,759999999998;188,739999999995;236,379999999997;215,579999999994;22,7576062878559;16,7387726925931;0,339558277226689
"gateway_031";"HEW06";"Digel et al. (2014)";"gateway";2008;51,27;10,24;"food web";"Invertebrates";"Invertebrates";142;"unipartite";"Terrestrial Belowground";7,43116671092799;10,8407821042777;4,49121066041778;64,1968772983771;7,42099994659413;7,40783318042739;30,5559592819209;635,213847045897;20,790000400543;-3,45300002098095;24,2430002212523;1,38633332311929;2,921000099182;15,3159999465941;-0,228333330303517;940,190000000034;94,3400000000041;60,3700000000014;12,1465777492524;260,300000000011;207,340000000009;248,470000000006;240,210000000012;9,50757627103635;9,35639683207759;0,351065023758029
"gateway_032";"HEW10";"Digel et al. (2014)";"gateway";2008;51,09;10,46;"food web";"Invertebrates";"Invertebrates";91;"unipartite";"Terrestrial Belowground";7,77574997625016;11,2963654941485;4,7519368290479;54,4502701532943;7,77216694355024;7,63516670703898;31,2796114349368;638,083414306641;21,2690004539492;-3,14000003337848;24,4090009880067;15,7216668033601;3,28633337020888;15,7216668033601;0,117833321690677;792,929999999968;84,3099999999979;50,6099999999985;13,9558644199376;223,199999999995;170,209999999992;223,199999999995;194,30999999999;7,27326723871128;6,27326723871128;0,348732314370469
"gateway_033";"HEW11";"Digel et al. (2014)";"gateway";2008;51,1;10,4;"food web";"Invertebrates";"Invertebrates";132;"unipartite";"Terrestrial Belowground";7,59583336083838;10,9573717346319;4,71272894076579;58,9343956024163;7,59479176998137;7,28541648387907;30,386869430542;636,036437988281;20,7999997138977;-3,17500001192094;23,9750003814697;11,9249998927101;3,1208333969116;15,5208332538605;-0,0333333564922356;860,750000000008;88,0000000000004;54,4999999999998;12,9682831764222;235,250000000002;188,500000000001;235,000000000002;215,000000000003;7,25151668810051;6,25151668810051;0,351545160683517
"gateway_034";"HEW12";"Digel et al. (2014)";"gateway";2008;51,1;10,46;"food web";"Invertebrates";"Invertebrates";143;"unipartite";"Terrestrial Belowground";8,00749994087973;11,6236537856696;4,89972527921;50,9220586003827;8,00270841121682;7,84458317756662;31,8226694107058;640,229708862306;21,6849997520448;-2,96500003337856;24,6499996185304;15,9741667747499;3,53500005006799;15,9741667747499;0,307500007748667;739,299999999981;80,2999999999984;47,7999999999988;14,7627333164218;214,049999999996;157,049999999996;214,049999999996;176,349999999994;7,26688432693481;6,26688432693482;0,360945550105338
"gateway_035";"HEW13";"Digel et al. (2014)";"gateway";2008;51,24;10,31;"food web";"Invertebrates";"Invertebrates";144;"unipartite";"Terrestrial Belowground";7,52991675314806;11,078301274637;4,49258701561709;61,5587203362265;7,53233335971835;7,68333334922794;31,0072946548463;642,345422973633;21,2789995574951;-3,49999999999999;24,7789995574951;4,0878333407666;2,99133334159854;15,5231665992737;-0,203666659444545;900,279999999995;89,9099999999995;56,7899999999997;12,5409584236145;246,729999999998;195,399999999999;243,029999999999;228,519999999998;15,7525808172637;12,217757155958;0,350475433086372
"gateway_036";"HEW16";"Digel et al. (2014)";"gateway";2008;51,18;10,37;"food web";"Invertebrates";"Invertebrates";132;"unipartite";"Terrestrial Belowground";7,84808330558231;11,3263141529547;4,85074271101705;55,0876760113052;7,83874997615806;7,55483340263357;31,0895158576963;635,488861083984;21,1990005874632;-3,10099990606309;24,3000009727477;15,7611664009093;3,39116674661627;15,7611664009093;0,188333373889252;802,290000000023;83,1100000000014;51,1000000000014;13,9261423778531;227,320000000003;171,520000000006;227,320000000003;194,920000000008;7,6794688248512;7,6794688248512;0,374119696009567
"gateway_037";"HEW17";"Digel et al. (2014)";"gateway";2008;51,28;10,23;"food web";"Invertebrates";"Invertebrates";139;"unipartite";"Terrestrial Belowground";7,30641660332679;10,6842628917327;4,40833426039295;66,4819342503638;7,30479160308836;7,32191666603092;30,356214427948;634,465235595703;20,6100004196168;-3,50999999046325;24,1200004577638;0,91749995350833;2,77366664409639;15,2041670036316;-0,314333367049727;974,830000000005;98,3800000000005;62,1900000000008;12,1180242538451;272,130000000001;216,750000000002;253,570000000001;252,040000000002;7,25577104321267;7,98740806730032;0,341581214598779
"gateway_039";"HEW22";"Digel et al. (2014)";"gateway";2008;51,34;10,36;"food web";"Invertebrates";"Invertebrates";137;"unipartite";"Terrestrial Belowground";7,54833338953572;11,1269488016289;4,46916298858673;62,8036296786464;7,54145839214345;7,76741669654856;31,3819558715823;639,326364746095;21,3320002937319;-3,4190000057219;24,7509999847413;5,42099992097303;2,99166669607185;15,5114997482302;-0,110500006750062;918,909999999945;92,9499999999925;59,2899999999966;12,7167216682435;255,469999999981;202,109999999985;245,739999999992;234,559999999981;22,443919231301;17,1897680927531;0,349032035525912
"gateway_040";"HEW36";"Digel et al. (2014)";"gateway";2008;51,11;10,41;"food web";"Invertebrates";"Invertebrates";160;"unipartite";"Terrestrial Belowground";7,86924996598322;11,3643269619452;4,86725544949719;54,1340554918268;7,86562495231638;7,57991664409647;31,0895656967165;638,599342651368;21,3290003204348;-3,05099995136256;24,3800005149843;15,084666833877;3,40950001478205;15,8196663665773;0,181500003747718;787,909999999976;83,4099999999984;50,4099999999986;13,8705274963383;222,509999999996;169,119999999993;222,509999999996;190,199999999992;7,25114442877262;6,25114442877262;0,369062968127078
"gateway_041";"HEW47";"Digel et al. (2014)";"gateway";2008;51,18;10,38;"food web";"Invertebrates";"Invertebrates";148;"unipartite";"Terrestrial Belowground";7,97449995281183;11,5185768052263;4,9408625931152;52,9822626234091;7,97691658973701;7,67400001049049;31,436515350342;635,802783813478;21,4199996948243;-2,99100000858301;24,410999660492;15,7611666202537;3,53966665029533;15,8931665802003;0,303499960899399;770,299999999983;80,8099999999988;48,9999999999993;14,5776614856723;221,619999999997;162,719999999996;221,619999999997;184,529999999994;14,1626151687456;10,2326638194709;0,387692788448176
"gateway_042";"SEW01";"Digel et al. (2014)";"gateway";2008;52,9;13,85;"food web";"Invertebrates";"Invertebrates";104;"unipartite";"Terrestrial Belowground";8,70416659923894;12,3176281458388;5,61941387832523;41,5594139082267;8,71145844459537;7,81458342075347;30,143054485321;685,261306762695;23,0500001907349;-2,87500005960459;25,9249997138977;17,2041664123535;4,06250000000004;17,2041664123535;0,416666671633742;596,749999999997;78,9999999999998;31;27,0215597152709;203,749999999999;106,249999999999;203,749999999999;126,75;22,6810574212414;16,3696901225694;0,369598469028346
"gateway_043";"SEW02";"Digel et al. (2014)";"gateway";2008;52,95;13,78;"food web";"Invertebrates";"Invertebrates";93;"unipartite";"Terrestrial Belowground";8,57166675850749;11,9943589682189;5,64114470515442;41,9438113621253;8,57354159355163;7,412083363533;29,2851271629333;677,870788574219;22,510000038147;-2,79999995231628;25,3099992752075;16,9800003051758;3,8641665816307;16,9800003051758;0,393333345651629;602,949999999999;80,3999999999998;31,0499999999999;27,2708973884582;205,8;106,949999999999;205,8;127,8;19,4755071783124;20,2217769828333;0,332272965577945
